polarity,file,lipidex_dot,ours_dot,name
Pos,Blank_Pos,990,990,PC 10:0_26:2
Pos,Blank_Pos,993,993,PE 18:1_18:1
Pos,Blank_Pos,978,978,PC 10:0_26:2
Pos,Blank_Pos,875,875,PC 10:0_26:2
Pos,Blank_Pos,996,996,PC 11:0_26:2
Pos,Blank_Pos,968,968,PC 11:0_24:1
Pos,Blank_Pos,919,919,PC 11:0_26:2
Pos,Blank_Pos,511,511,TG 16:0_18:2_18:2
Pos,NIST_Pos_01,843,843,LysoPC 18:3
Pos,NIST_Pos_01,937,937,LysoPC 20:5
Pos,NIST_Pos_01,951,951,LysoPC 18:3
Pos,NIST_Pos_01,965,965,LysoPC 14:0
Pos,NIST_Pos_01,947,947,LysoPC 16:1
Pos,NIST_Pos_01,937,937,LysoPC 22:6
Pos,NIST_Pos_01,951,951,LysoPC 15:0
Pos,NIST_Pos_01,957,957,LysoPC 16:1
Pos,NIST_Pos_01,984,984,LysoPE 20:4
Pos,NIST_Pos_01,997,997,LysoPE 18:2
Pos,NIST_Pos_01,953,953,LysoPC 18:2
Pos,NIST_Pos_01,949,949,LysoPC 22:5
Pos,NIST_Pos_01,955,955,LysoPC 20:3
Pos,NIST_Pos_01,959,959,LysoPC 16:0
Pos,NIST_Pos_01,942,942,LysoPC 18:1
Pos,NIST_Pos_01,951,951,LysoPC 20:3
Pos,NIST_Pos_01,947,947,LysoPC 17:0
Pos,NIST_Pos_01,934,934,LysoPC 20:2
Pos,NIST_Pos_01,954,954,LysoPC 18:1
Pos,NIST_Pos_01,954,954,LysoPC 17:0
Pos,NIST_Pos_01,907,907,LysoPC 20:2
Pos,NIST_Pos_01,826,826,LysoPC 20:1
Pos,NIST_Pos_01,947,947,LysoPC 18:0
Pos,NIST_Pos_01,942,942,LysoPC 19:0
Pos,NIST_Pos_01,733,733,PC
Pos,NIST_Pos_01,795,795,PC
Pos,NIST_Pos_01,997,997,PC 14:1_22:4
Pos,NIST_Pos_01,719,719,PC
Pos,NIST_Pos_01,997,997,PC 14:1_20:2
Pos,NIST_Pos_01,731,731,PC
Pos,NIST_Pos_01,994,994,PC
Pos,NIST_Pos_01,995,995,PC 16:1_22:6
Pos,NIST_Pos_01,996,996,PC 12:0_24:4
Pos,NIST_Pos_01,992,992,PC 14:1_20:2
Pos,NIST_Pos_01,997,997,PC
Pos,NIST_Pos_01,720,720,PC 12:0_22:2
Pos,NIST_Pos_01,785,785,PC 14:1_22:2
Pos,NIST_Pos_01,789,789,PC
Pos,NIST_Pos_01,797,797,PC 14:0_24:4
Pos,NIST_Pos_01,878,878,PC
Pos,NIST_Pos_01,725,725,PC
Pos,NIST_Pos_01,635,635,PC 18:3_22:4
Pos,NIST_Pos_01,999,999,SM d18:1_15:1
Pos,NIST_Pos_01,898,898,PC 13:0_22:5
Pos,NIST_Pos_01,996,996,PC 10:0_24:4
Pos,NIST_Pos_01,890,890,PC
Pos,NIST_Pos_01,775,775,PC
Pos,NIST_Pos_01,817,817,LysoPC 24:0
Pos,NIST_Pos_01,654,654,PC
Pos,NIST_Pos_01,997,997,PC 14:1_22:4
Pos,NIST_Pos_01,975,975,SM d19:0_15:1
Pos,NIST_Pos_01,997,997,PC 10:0_22:2
Pos,NIST_Pos_01,987,987,PI 12:0_24:4
Pos,NIST_Pos_01,997,997,PC 14:1_22:4
Pos,NIST_Pos_01,997,997,PC 10:0_22:2
Pos,NIST_Pos_01,997,997,PC 14:1_20:2
Pos,NIST_Pos_01,1000,1000,SM d18:0_18:3
Pos,NIST_Pos_01,975,975,PI 14:1_24:4
Pos,NIST_Pos_01,1000,1000,SM d19:0_14:1
Pos,NIST_Pos_01,678,678,PI 12:0_22:2
Pos,NIST_Pos_01,943,943,PE 18:2_18:2
Pos,NIST_Pos_01,997,997,PC 14:1_20:2
Pos,NIST_Pos_01,988,988,PC 15:1_22:4
Pos,NIST_Pos_01,997,997,PC 11:0_22:2
Pos,NIST_Pos_01,999,999,SM d19:0_14:1
Pos,NIST_Pos_01,999,999,SM d18:0_17:2
Pos,NIST_Pos_01,997,997,PC 14:1_24:4
Pos,NIST_Pos_01,997,997,PC 12:0_24:4
Pos,NIST_Pos_01,945,945,PC 13:0_22:5
Pos,NIST_Pos_01,997,997,PC
Pos,NIST_Pos_01,995,995,PC 14:1_20:2
Pos,NIST_Pos_01,997,997,PC 10:0_22:1
Pos,NIST_Pos_01,995,995,PC 18:4_22:2
Pos,NIST_Pos_01,997,997,PC 12:0_24:4
Pos,NIST_Pos_01,997,997,PC 14:1_24:4
Pos,NIST_Pos_01,1000,1000,Plasmenyl-PC P-18:1_20:5
Pos,NIST_Pos_01,997,997,PC 14:1_24:4
Pos,NIST_Pos_01,997,997,PC 12:0_22:2
Pos,NIST_Pos_01,992,992,PI 14:0_24:4
Pos,NIST_Pos_01,1000,1000,SM d19:0_17:2
Pos,NIST_Pos_01,1000,1000,Plasmanyl-PC O-16:0_22:6
Pos,NIST_Pos_01,997,997,PC 14:1_22:2
Pos,NIST_Pos_01,997,997,PC 18:4_22:2
Pos,NIST_Pos_01,999,999,Plasmenyl-PC P-18:0_22:6
Pos,NIST_Pos_01,997,997,PC 12:0_22:2
Pos,NIST_Pos_01,997,997,PC 14:1_22:2
Pos,NIST_Pos_01,1000,1000,SM d19:0_17:2
Pos,NIST_Pos_01,1000,1000,PE 18:2_18:1
Pos,NIST_Pos_01,977,977,Plasmenyl-PE P-16:0_20:4
Pos,NIST_Pos_01,1000,1000,Plasmanyl-PC O-16:0_22:6
Pos,NIST_Pos_01,999,999,SM d19:0_15:0
Pos,NIST_Pos_01,918,918,Plasmenyl-PE P-18:1_20:4
Pos,NIST_Pos_01,982,982,PC 15:1_22:2
Pos,NIST_Pos_01,1000,1000,Plasmanyl-PC O-18:0_18:4
Pos,NIST_Pos_01,998,998,Plasmenyl-PC P-18:0_14:1
Pos,NIST_Pos_01,1000,1000,PI 16:1_22:2
Pos,NIST_Pos_01,1000,1000,Plasmanyl-PC O-18:0_18:4
Pos,NIST_Pos_01,945,945,PC 16:1_22:5
Pos,NIST_Pos_01,997,997,PC 14:0_24:4
Pos,NIST_Pos_01,1000,1000,Plasmanyl-PC O-18:0_18:4
Pos,NIST_Pos_01,996,996,PC 10:0_22:0
Pos,NIST_Pos_01,1000,1000,Plasmanyl-PC O-16:0_18:2
Pos,NIST_Pos_01,1000,1000,Plasmanyl-PC O-18:0_18:3
Pos,NIST_Pos_01,997,997,PC 10:0_22:0
Pos,NIST_Pos_01,997,997,PC 15:1_22:2
Pos,NIST_Pos_01,997,997,PC 16:1_24:4
Pos,NIST_Pos_01,997,997,PC 14:0_24:4
Pos,NIST_Pos_01,892,892,Plasmenyl-PE P-16:0_20:3
Pos,NIST_Pos_01,991,991,PE 18:0_20:4
Pos,NIST_Pos_01,999,999,SM d19:0_17:1
Pos,NIST_Pos_01,908,908,PC 12:0_24:4
Pos,NIST_Pos_01,993,993,Plasmanyl-PC O-18:0_18:3
Pos,NIST_Pos_01,999,999,PE 18:1_18:1
Pos,NIST_Pos_01,1000,1000,Plasmanyl-PC O-20:0_18:4
Pos,NIST_Pos_01,1000,1000,SM d19:0_17:1
Pos,NIST_Pos_01,996,996,Plasmanyl-PC O-18:0_20:5
Pos,NIST_Pos_01,997,997,PC 11:0_24:1
Pos,NIST_Pos_01,1000,1000,Plasmanyl-PC O-18:0_14:1
Pos,NIST_Pos_01,983,983,PC 11:0_22:2
Pos,NIST_Pos_01,976,976,Plasmenyl-PE P-18:0_20:4
Pos,NIST_Pos_01,1000,1000,Plasmanyl-PC O-16:0_18:2
Pos,NIST_Pos_01,997,997,PC 11:0_24:1
Pos,NIST_Pos_01,1000,1000,Plasmanyl-PC O-20:0_20:5
Pos,NIST_Pos_01,1000,1000,Plasmanyl-PC O-20:0_14:1
Pos,NIST_Pos_01,999,999,SM d19:0_17:0
Pos,NIST_Pos_01,1000,1000,Plasmanyl-PC O-20:0_12:0
Pos,NIST_Pos_01,1000,1000,Plasmanyl-PC O-20:0_22:6
Pos,NIST_Pos_01,1000,1000,Plasmanyl-PC O-18:0_18:2
Pos,NIST_Pos_01,997,997,PC 11:0_26:2
Pos,NIST_Pos_01,936,936,Plasmenyl-PE P-18:0_18:2
Pos,NIST_Pos_01,990,990,PC 11:0_24:1
Pos,NIST_Pos_01,997,997,PC 10:0_26:1
Pos,NIST_Pos_01,980,980,PC 10:0_26:0
Pos,NIST_Pos_01,997,997,PC 10:0_26:1
Pos,NIST_Pos_01,997,997,PC 10:0_24:0
Pos,NIST_Pos_01,918,918,DG 16:0_18:2
Pos,NIST_Pos_01,997,997,PC 12:0_26:2
Pos,NIST_Pos_01,1000,1000,PE 18:1_18:0
Pos,NIST_Pos_01,992,992,PC 10:0_26:0
Pos,NIST_Pos_01,997,997,PC 12:0_26:2
Pos,NIST_Pos_01,1000,1000,SM d18:0_22:2
Pos,NIST_Pos_01,1000,1000,Plasmanyl-PC O-20:0_20:4
Pos,NIST_Pos_01,999,999,Plasmanyl-PC O-20:0_22:6
Pos,NIST_Pos_01,1000,1000,SM d18:0_22:2
Pos,NIST_Pos_01,1000,1000,SM d18:0_22:2
Pos,NIST_Pos_01,586,586,PC 10:0_26:0
Pos,NIST_Pos_01,1000,1000,Plasmanyl-PC O-18:0_18:2
Pos,NIST_Pos_01,1000,1000,Plasmanyl-PC O-20:0_22:5
Pos,NIST_Pos_01,992,992,PC 11:0_26:1
Pos,NIST_Pos_01,1000,1000,Plasmanyl-PC O-20:0_20:4
Pos,NIST_Pos_01,981,981,Plasmanyl-PC O-20:0_16:1
Pos,NIST_Pos_01,709,709,DG 16:0_18:1
Pos,NIST_Pos_01,687,687,PC 10:0_26:0
Pos,NIST_Pos_01,907,907,DG 18:1_18:1
Pos,NIST_Pos_01,1000,1000,SM d19:0_20:1
Pos,NIST_Pos_01,972,972,DG 16:0_18:1
Pos,NIST_Pos_01,1000,1000,SM d19:0_22:2
Pos,NIST_Pos_01,843,843,DG 18:1_18:1
Pos,NIST_Pos_01,997,997,PC 12:0_26:1
Pos,NIST_Pos_01,1000,1000,SM d19:0_22:2
Pos,NIST_Pos_01,747,747,Cer
Pos,NIST_Pos_01,980,980,Cer
Pos,NIST_Pos_01,838,838,Cer
Pos,NIST_Pos_01,1000,1000,SM d18:0_24:2
Pos,NIST_Pos_01,913,913,Cer
Pos,NIST_Pos_01,836,836,HexCer
Pos,NIST_Pos_01,1000,1000,SM d18:0_22:1
Pos,NIST_Pos_01,1000,1000,SM d18:0_24:2
Pos,NIST_Pos_01,999,999,SM d18:1_26:2
Pos,NIST_Pos_01,1000,1000,SM d18:0_22:1
Pos,NIST_Pos_01,1000,1000,Plasmenyl-PC P-20:0_24:4
Pos,NIST_Pos_01,990,990,Cer
Pos,NIST_Pos_01,1000,1000,SM d19:0_22:1
Pos,NIST_Pos_01,999,999,Plasmenyl-PC P-20:0_22:2
Pos,NIST_Pos_01,809,809,Cer
Pos,NIST_Pos_01,1000,1000,SM d19:0_22:1
Pos,NIST_Pos_01,989,989,Cer
Pos,NIST_Pos_01,878,878,Cer
Pos,NIST_Pos_01,990,990,Cer
Pos,NIST_Pos_01,987,987,PC 14:1_26:0
Pos,NIST_Pos_01,760,760,Cer
Pos,NIST_Pos_01,989,989,Cer
Pos,NIST_Pos_01,785,785,Cer
Pos,NIST_Pos_01,996,996,SM d18:0_26:2
Pos,NIST_Pos_01,771,771,Cer
Pos,NIST_Pos_01,513,513,Cer
Pos,NIST_Pos_01,814,814,Cer
Pos,NIST_Pos_01,990,990,Cer
Pos,NIST_Pos_01,1000,1000,SM d19:0_24:1
Pos,NIST_Pos_01,998,998,SM d19:0_23:0
Pos,NIST_Pos_01,715,715,TG 16:1_16:0_18:1
Pos,NIST_Pos_01,992,992,Cer
Pos,NIST_Pos_01,670,670,TG 16:1_16:0_18:1
Pos,NIST_Pos_01,958,958,Cer
Pos,NIST_Pos_01,993,993,CE 22:5
Pos,NIST_Pos_01,995,995,CE 20:3
Pos,NIST_Pos_01,995,995,CE 20:3
Pos,NIST_Pos_01,700,700,TG 16:0_16:0_18:1
Pos,NIST_Pos_01,715,715,TG 16:0_16:0_18:1
Pos,NIST_Pos_01,618,618,TG 16:0_16:0_16:0
Pos,NIST_Pos_01,594,594,TG 16:0_16:0_18:1
Pos,NIST_Pos_01,864,864,TG 12:0_14:0_16:0
Pos,NIST_Pos_01,815,815,TG 10:0_16:0_18:1
Pos,NIST_Pos_01,891,891,TG 12:0_16:0_18:2
Pos,NIST_Pos_01,602,602,TG 12:0_18:2_18:1
Pos,NIST_Pos_01,686,686,TG 12:0_18:2_18:1
Pos,NIST_Pos_01,578,578,TG 14:0_18:2_18:1
Pos,NIST_Pos_01,580,580,TG 14:0_18:2_18:2
Pos,NIST_Pos_01,709,709,TG 16:0_18:3_18:2
Pos,NIST_Pos_01,984,984,TG 16:0_18:3_18:2
Pos,NIST_Pos_01,783,783,TG 16:0_18:3_18:2
Pos,NIST_Pos_01,820,820,TG 16:0_18:3_18:2
Pos,NIST_Pos_01,838,838,TG 15:0_18:2_18:2
Pos,NIST_Pos_01,985,985,CE 22:6
Pos,NIST_Pos_01,810,810,TG 16:0_18:2_20:4
Pos,NIST_Pos_01,861,861,TG 14:0_14:0_16:0
Pos,NIST_Pos_01,603,603,TG 12:0_16:0_18:1
Pos,NIST_Pos_01,867,867,TG 12:0_16:0_18:1
Pos,NIST_Pos_01,760,760,TG 14:0_16:0_18:2
Pos,NIST_Pos_01,527,527,TG 16:1_16:0_18:1
Pos,NIST_Pos_01,834,834,TG 16:1_16:0_18:2
Pos,NIST_Pos_01,952,952,TG 14:0_16:0_18:2
Pos,NIST_Pos_01,995,995,CE 18:3
Pos,NIST_Pos_01,621,621,TG 16:0_18:2_18:1
Pos,NIST_Pos_01,770,770,TG 16:0_18:2_18:2
Pos,NIST_Pos_01,872,872,TG 16:0_18:2_18:2
Pos,NIST_Pos_01,830,830,TG 18:2_18:2_18:1
Pos,NIST_Pos_01,845,845,TG 16:0_18:3_18:1
Pos,NIST_Pos_01,829,829,TG 16:0_18:3_18:1
Pos,NIST_Pos_01,717,717,TG 14:0_15:0_18:1
Pos,NIST_Pos_01,996,996,CE 20:4
Pos,NIST_Pos_01,926,926,TG 15:0_16:0_18:2
Pos,NIST_Pos_01,865,865,CE 22:4
Pos,NIST_Pos_01,792,792,TG 18:3_18:1_18:1
Pos,NIST_Pos_01,799,799,TG 16:0_18:2_18:2
Pos,NIST_Pos_01,989,989,CE 20:4
Pos,NIST_Pos_01,946,946,TG 15:0_16:0_18:2
Pos,NIST_Pos_01,788,788,TG 15:0_18:2_18:1
Pos,NIST_Pos_01,857,857,TG 16:0_16:0_20:4
Pos,NIST_Pos_01,923,923,TG 16:0_18:1_20:4
Pos,NIST_Pos_01,685,685,TG 17:0_18:2_18:1
Pos,NIST_Pos_01,869,869,TG 14:0_16:0_18:1
Pos,NIST_Pos_01,996,996,CE 18:2
Pos,NIST_Pos_01,616,616,TG 14:0_16:0_18:1
Pos,NIST_Pos_01,829,829,TG 14:0_16:0_16:0
Pos,NIST_Pos_01,894,894,TG 16:1_16:0_18:1
Pos,NIST_Pos_01,912,912,TG 16:0_16:0_18:1
Pos,NIST_Pos_01,707,707,TG 16:0_16:0_18:1
Pos,NIST_Pos_01,999,999,TG 16:0_16:0_16:0
Pos,NIST_Pos_01,906,906,TG 16:0_16:0_18:1
Pos,NIST_Pos_01,599,580,D5TG 16:0_17:0_19:0
Pos,NIST_Pos_01,909,909,TG 18:1_18:1_18:1
Pos,NIST_Pos_01,920,920,TG 16:0_16:0_18:1
Pos,NIST_Pos_01,718,718,TG 18:1_18:1_18:1
Pos,NIST_Pos_01,996,996,TG 16:0_16:0_16:0
Pos,NIST_Pos_01,729,729,TG 16:0_16:0_18:1
Pos,NIST_Pos_01,996,996,CE 18:1
Pos,NIST_Pos_01,660,660,CE 20:1
Pos,NIST_Pos_01,988,988,TG 16:0_17:0_18:1
Pos,NIST_Pos_01,995,995,CE 16:0
Pos,NIST_Pos_01,858,858,TG 16:0_16:0_17:0
Pos,NIST_Pos_01,783,783,TG 17:0_18:1_18:1
Pos,NIST_Pos_01,714,714,TG 16:0_18:1_18:0
Pos,NIST_Pos_01,912,912,TG 16:0_16:0_18:0
Pos,NIST_Pos_01,902,902,TG 16:0_16:0_18:0
Pos,NIST_Pos_01,718,718,CE 20:0
Pos,NIST_Pos_01,994,994,CE 18:0
Pos,NIST_Pos_01,666,666,TG 18:1_18:0_18:0
Pos,NIST_Pos_01,579,579,TG 16:0_18:0_18:0
Pos,NIST_Pos_01,969,969,TG 16:0_18:1_24:0
Pos,NIST_Pos_02,696,696,AC 10:0
Pos,NIST_Pos_02,668,668,LysoPC 20:4
Pos,NIST_Pos_02,930,930,LysoPC 20:5
Pos,NIST_Pos_02,841,841,LysoPC 18:3
Pos,NIST_Pos_02,956,956,LysoPC 14:0
Pos,NIST_Pos_02,949,949,LysoPC 16:1
Pos,NIST_Pos_02,884,884,LysoPC 20:5
Pos,NIST_Pos_02,933,933,LysoPC 22:6
Pos,NIST_Pos_02,938,938,LysoPC 20:4
Pos,NIST_Pos_02,953,953,LysoPC 16:1
Pos,NIST_Pos_02,931,931,LysoPC 15:0
Pos,NIST_Pos_02,995,995,LysoPE 18:2
Pos,NIST_Pos_02,984,984,LysoPE 20:4
Pos,NIST_Pos_02,990,990,AC 18:1
Pos,NIST_Pos_02,952,952,LysoPC 18:2
Pos,NIST_Pos_02,958,958,LysoPC 20:4
Pos,NIST_Pos_02,953,953,LysoPC 22:5
Pos,NIST_Pos_02,957,957,LysoPC 16:0
Pos,NIST_Pos_02,941,941,LysoPC 18:1
Pos,NIST_Pos_02,944,944,LysoPC 17:0
Pos,NIST_Pos_02,941,941,LysoPC 20:2
Pos,NIST_Pos_02,950,950,LysoPC 18:1
Pos,NIST_Pos_02,947,947,LysoPC 17:0
Pos,NIST_Pos_02,923,923,LysoPC 20:2
Pos,NIST_Pos_02,939,939,LysoPC 20:1
Pos,NIST_Pos_02,949,949,LysoPC 18:0
Pos,NIST_Pos_02,947,947,LysoPC 19:0
Pos,NIST_Pos_02,995,995,PC
Pos,NIST_Pos_02,680,680,PC
Pos,NIST_Pos_02,997,997,PC 14:1_20:2
Pos,NIST_Pos_02,740,740,PC
Pos,NIST_Pos_02,996,996,PC 16:1_22:6
Pos,NIST_Pos_02,735,735,PC
Pos,NIST_Pos_02,997,997,PC 12:0_24:4
Pos,NIST_Pos_02,993,993,PC 14:1_20:2
Pos,NIST_Pos_02,1000,1000,SM d18:1_12:0
Pos,NIST_Pos_02,969,969,PC
Pos,NIST_Pos_02,970,970,PC 13:0_22:6
Pos,NIST_Pos_02,757,757,PC 12:0_22:2
Pos,NIST_Pos_02,822,822,PC
Pos,NIST_Pos_02,897,897,PC
Pos,NIST_Pos_02,674,674,Plasmenyl-PE P-18:1_18:3
Pos,NIST_Pos_02,993,993,PC
Pos,NIST_Pos_02,876,876,PC
Pos,NIST_Pos_02,746,746,PC
Pos,NIST_Pos_02,851,851,PI 14:1_24:4
Pos,NIST_Pos_02,879,879,Plasmenyl-PE P-18:1_20:5
Pos,NIST_Pos_02,995,995,SM d18:1_15:1
Pos,NIST_Pos_02,658,658,PC
Pos,NIST_Pos_02,996,996,PC 10:0_24:4
Pos,NIST_Pos_02,797,797,PC
Pos,NIST_Pos_02,997,997,PC
Pos,NIST_Pos_02,616,616,PC
Pos,NIST_Pos_02,997,997,PC 14:1_22:4
Pos,NIST_Pos_02,986,986,PI 12:0_24:4
Pos,NIST_Pos_02,997,997,PC 10:0_22:2
Pos,NIST_Pos_02,710,710,PC
Pos,NIST_Pos_02,997,997,PC 14:1_20:2
Pos,NIST_Pos_02,1000,1000,SM d18:0_18:3
Pos,NIST_Pos_02,760,760,PC
Pos,NIST_Pos_02,999,999,SM d19:0_14:1
Pos,NIST_Pos_02,997,997,PC 11:0_24:4
Pos,NIST_Pos_02,999,999,PI 14:1_22:2
Pos,NIST_Pos_02,989,989,PE 18:2_18:2
Pos,NIST_Pos_02,997,997,PC 14:1_20:2
Pos,NIST_Pos_02,989,989,PC 11:0_20:1
Pos,NIST_Pos_02,970,970,PE 16:0_22:6
Pos,NIST_Pos_02,997,997,PC 14:1_24:4
Pos,NIST_Pos_02,999,999,SM d18:0_17:2
Pos,NIST_Pos_02,993,993,SM d19:0_14:1
Pos,NIST_Pos_02,915,915,PC 18:4_22:2
Pos,NIST_Pos_02,997,997,PC
Pos,NIST_Pos_02,994,994,PC 14:1_20:2
Pos,NIST_Pos_02,997,997,PC 14:1_24:4
Pos,NIST_Pos_02,1000,1000,Plasmenyl-PC P-18:1_20:5
Pos,NIST_Pos_02,990,990,PE 18:2_18:2
Pos,NIST_Pos_02,997,997,PC 12:0_24:4
Pos,NIST_Pos_02,997,997,PC 18:4_22:2
Pos,NIST_Pos_02,997,997,PC 14:1_22:2
Pos,NIST_Pos_02,999,999,SM d19:0_17:2
Pos,NIST_Pos_02,997,997,PC 14:1_24:4
Pos,NIST_Pos_02,1000,1000,Plasmanyl-PC O-16:0_22:6
Pos,NIST_Pos_02,997,997,PC 14:1_22:2
Pos,NIST_Pos_02,997,997,PC 13:0_24:4
Pos,NIST_Pos_02,1000,1000,Plasmanyl-PC O-16:0_20:5
Pos,NIST_Pos_02,1000,1000,PE 18:2_18:1
Pos,NIST_Pos_02,977,977,Plasmenyl-PE P-16:0_20:4
Pos,NIST_Pos_02,999,999,SM d19:0_15:0
Pos,NIST_Pos_02,996,996,PC 11:0_22:1
Pos,NIST_Pos_02,997,997,PC 14:1_22:2
Pos,NIST_Pos_02,996,996,Plasmanyl-PC O-16:0_22:6
Pos,NIST_Pos_02,997,997,PC 18:4_22:2
Pos,NIST_Pos_02,999,999,Plasmenyl-PC P-18:0_14:1
Pos,NIST_Pos_02,997,997,PC 16:1_24:4
Pos,NIST_Pos_02,997,997,PC 14:1_22:2
Pos,NIST_Pos_02,732,732,Plasmenyl-PE P-18:1_18:2
Pos,NIST_Pos_02,997,997,PC 15:1_22:2
Pos,NIST_Pos_02,1000,1000,Plasmanyl-PC O-16:0_18:2
Pos,NIST_Pos_02,997,997,PC 14:0_24:4
Pos,NIST_Pos_02,996,996,PC 10:0_22:0
Pos,NIST_Pos_02,997,997,PC 14:0_24:4
Pos,NIST_Pos_02,997,997,PC 16:1_24:4
Pos,NIST_Pos_02,999,999,Plasmanyl-PC O-18:0_18:3
Pos,NIST_Pos_02,970,970,PE 18:0_20:4
Pos,NIST_Pos_02,1000,1000,SM d19:0_17:1
Pos,NIST_Pos_02,926,926,PC 12:0_24:4
Pos,NIST_Pos_02,1000,1000,PE 18:1_18:1
Pos,NIST_Pos_02,997,997,PC 16:1_24:4
Pos,NIST_Pos_02,1000,1000,SM d18:0_20:2
Pos,NIST_Pos_02,999,999,SM d19:0_17:1
Pos,NIST_Pos_02,997,997,Plasmanyl-PC O-18:0_20:5
Pos,NIST_Pos_02,997,997,PC 11:0_24:1
Pos,NIST_Pos_02,1000,1000,Plasmanyl-PC O-18:0_14:1
Pos,NIST_Pos_02,977,977,Plasmenyl-PE P-18:0_20:4
Pos,NIST_Pos_02,997,997,PC 10:0_23:0
Pos,NIST_Pos_02,1000,1000,Plasmanyl-PC O-16:0_18:2
Pos,NIST_Pos_02,984,984,PC 14:1_26:2
Pos,NIST_Pos_02,1000,1000,Plasmanyl-PC O-20:0_12:0
Pos,NIST_Pos_02,996,996,PC 11:0_24:1
Pos,NIST_Pos_02,999,999,SM d19:0_17:0
Pos,NIST_Pos_02,1000,1000,Plasmanyl-PC O-18:0_18:3
Pos,NIST_Pos_02,923,923,Plasmenyl-PE P-18:0_18:2
Pos,NIST_Pos_02,1000,1000,Plasmanyl-PC O-20:0_22:6
Pos,NIST_Pos_02,930,930,Plasmenyl-PE P-18:0_18:2
Pos,NIST_Pos_02,728,728,DG 16:0_18:2
Pos,NIST_Pos_02,703,703,PC 12:0_26:2
Pos,NIST_Pos_02,743,743,DG 18:2_18:1
Pos,NIST_Pos_02,997,997,PC 10:0_24:0
Pos,NIST_Pos_02,997,997,PC 10:0_26:1
Pos,NIST_Pos_02,998,998,SM d19:0_22:3
Pos,NIST_Pos_02,621,621,DG 16:0_18:2
Pos,NIST_Pos_02,997,997,PC 10:0_26:1
Pos,NIST_Pos_02,997,997,PC 12:0_26:2
Pos,NIST_Pos_02,880,880,DG 18:2_18:1
Pos,NIST_Pos_02,1000,1000,PE 18:1_18:0
Pos,NIST_Pos_02,997,997,PC 12:0_26:2
Pos,NIST_Pos_02,1000,1000,SM d18:0_20:1
Pos,NIST_Pos_02,1000,1000,SM d18:0_22:2
Pos,NIST_Pos_02,1000,1000,SM d18:0_24:3
Pos,NIST_Pos_02,997,997,Plasmanyl-PC O-20:0_22:6
Pos,NIST_Pos_02,1000,1000,SM d18:0_22:2
Pos,NIST_Pos_02,1000,1000,SM d18:0_24:3
Pos,NIST_Pos_02,1000,1000,SM d18:0_22:2
Pos,NIST_Pos_02,603,603,PC 10:0_26:0
Pos,NIST_Pos_02,1000,1000,Plasmanyl-PC O-18:0_18:2
Pos,NIST_Pos_02,987,987,PC 11:0_26:1
Pos,NIST_Pos_02,723,723,DG 16:0_18:1
Pos,NIST_Pos_02,973,973,Plasmanyl-PC O-20:0_16:1
Pos,NIST_Pos_02,1000,1000,Plasmanyl-PC O-20:0_20:4
Pos,NIST_Pos_02,999,999,SM d19:0_20:1
Pos,NIST_Pos_02,708,708,PC 10:0_26:0
Pos,NIST_Pos_02,980,980,Plasmanyl-PC O-20:0_14:0
Pos,NIST_Pos_02,870,870,DG 18:1_18:1
Pos,NIST_Pos_02,1000,1000,SM d19:0_20:1
Pos,NIST_Pos_02,993,993,DG 16:0_18:1
Pos,NIST_Pos_02,1000,1000,SM d19:0_22:2
Pos,NIST_Pos_02,894,894,DG 18:1_18:1
Pos,NIST_Pos_02,997,997,PC 12:0_26:1
Pos,NIST_Pos_02,999,999,SM d19:0_22:2
Pos,NIST_Pos_02,957,957,Cer
Pos,NIST_Pos_02,785,785,Cer
Pos,NIST_Pos_02,1000,1000,SM d18:0_24:2
Pos,NIST_Pos_02,828,828,Cer
Pos,NIST_Pos_02,994,994,PC 14:1_26:1
Pos,NIST_Pos_02,721,721,HexCer
Pos,NIST_Pos_02,1000,1000,SM d18:0_24:2
Pos,NIST_Pos_02,1000,1000,SM d18:0_22:1
Pos,NIST_Pos_02,1000,1000,SM d18:0_22:1
Pos,NIST_Pos_02,998,998,SM d18:1_26:2
Pos,NIST_Pos_02,1000,1000,SM d18:0_22:1
Pos,NIST_Pos_02,1000,1000,Plasmenyl-PC P-20:0_24:4
Pos,NIST_Pos_02,983,983,Cer
Pos,NIST_Pos_02,999,999,Plasmenyl-PC P-20:0_22:2
Pos,NIST_Pos_02,814,814,Cer
Pos,NIST_Pos_02,990,990,Cer
Pos,NIST_Pos_02,992,992,Cer
Pos,NIST_Pos_02,833,833,Cer
Pos,NIST_Pos_02,921,921,PC 14:1_26:0
Pos,NIST_Pos_02,758,758,Cer
Pos,NIST_Pos_02,987,987,Cer
Pos,NIST_Pos_02,998,998,SM d18:0_26:2
Pos,NIST_Pos_02,718,718,Cer
Pos,NIST_Pos_02,834,834,Cer
Pos,NIST_Pos_02,989,989,Cer
Pos,NIST_Pos_02,1000,1000,SM d19:0_24:1
Pos,NIST_Pos_02,672,672,TG 16:1_16:0_18:1
Pos,NIST_Pos_02,991,991,Cer
Pos,NIST_Pos_02,545,545,TG 16:1_16:0_18:1
Pos,NIST_Pos_02,993,993,CE 22:5
Pos,NIST_Pos_02,995,995,CE 20:3
Pos,NIST_Pos_02,995,995,CE 20:3
Pos,NIST_Pos_02,723,723,Cer
